species,presence,x,y,date,accuracy,source,key,datasetKey
Schismus barbatus,1,-111.930133,33.42634,2014-02-05T00:00:00Z,NA,GBIF,2270490881,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus barbatus,1,-117.37311,33.29319,2014-02-25T00:00:00Z,NA,GBIF,2422494654,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-111.483395,32.657835,2014-02-21T00:00:00Z,50,GBIF,2270574040,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus barbatus,1,-116.70208,34.82832,2014-03-17T00:00:00Z,NA,GBIF,2430102558,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-116.4746,34.4146,2014-03-24T00:00:00Z,NA,GBIF,2610085745,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-117.11711,32.94359,2014-03-15T00:00:00Z,NA,GBIF,3125027294,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-114.051021,36.951946,2014-03-20T00:00:00Z,200,GBIF,1987013837,7827f68d-c981-4023-bace-288a03434044
Schismus barbatus,1,-115.539267,34.589983,2014-03-07T00:00:00Z,NA,GBIF,2430403923,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-116.765383,34.7215,2014-03-03T00:00:00Z,NA,GBIF,2430421297,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-116.595814,34.512883,2014-03-31T00:00:00Z,NA,GBIF,2430551063,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-116.962567,34.683033,2014-03-26T00:00:00Z,NA,GBIF,2430556610,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-117.57031,33.42007,2014-04-22T00:00:00Z,NA,GBIF,3125026295,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-117.57167,33.43903,2014-04-30T00:00:00Z,NA,GBIF,3125024297,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-116.4886,33.20301,2014-04-15T00:00:00Z,NA,GBIF,3125020293,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-120.817317,35.327731,2014-04-12T00:00:00Z,NA,GBIF,3329992505,f56df26e-73f5-4d37-bfed-3d46c0834e82
Schismus barbatus,1,-117.757778,33.616111,2014-04-21T00:00:00Z,100,GBIF,2430221355,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-118.594021,34.903803,2014-04-23T00:00:00Z,NA,GBIF,2430382561,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-118.563563,34.932076,2014-04-05T00:00:00Z,NA,GBIF,2430500533,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-118.69671,34.859998,2014-04-16T00:00:00Z,NA,GBIF,2430511849,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-117.32,33.2922,2014-04-16T00:00:00Z,NA,GBIF,2251347578,040c5662-da76-4782-a48e-cdea1892d14c
Schismus barbatus,1,-117.50185,33.4804,2014-05-06T00:00:00Z,NA,GBIF,2430066320,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-118.36583,34.43722,2014-05-08T00:00:00Z,NA,GBIF,2422520895,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-117.32249,33.36119,2014-05-08T00:00:00Z,NA,GBIF,3125159305,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-116.32344,32.75756,2014-05-16T00:00:00Z,NA,GBIF,3125027292,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-118.63884,34.861868,2014-05-08T00:00:00Z,NA,GBIF,2430411631,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-119.22333,34.25778,2014-06-08T00:00:00Z,NA,GBIF,3125154297,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-120.610139,35.019611,2014-09-16T00:00:00Z,NA,GBIF,3406853394,4c122e6f-b2a4-4f91-aff5-449e9afb57b3
Schismus barbatus,1,-120.598944,34.992583,2014-09-16T00:00:00Z,NA,GBIF,3406853404,4c122e6f-b2a4-4f91-aff5-449e9afb57b3
Schismus barbatus,1,-116.14655,32.9808,2013-02-10T00:00:00Z,NA,GBIF,3125022285,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-119.825653,35.484782,2013-02-18T00:00:00Z,NA,GBIF,2430361757,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-112.058436,33.59934,2013-03-22T00:00:00Z,NA,GBIF,1846474882,3c59bd42-7bfd-421b-8da4-275780390e4c
Schismus barbatus,1,-116.173121,35.16126,2013-03-29T00:00:00Z,NA,GBIF,2430103537,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-111.442133,32.679739,2013-03-31T00:00:00Z,NA,GBIF,2270490065,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus barbatus,1,-111.0324,32.4767,2013-03-24T00:00:00Z,30,GBIF,1846555283,3c59bd42-7bfd-421b-8da4-275780390e4c
Schismus barbatus,1,-117.119167,32.535722,2013-03-13T00:00:00Z,NA,GBIF,2430459581,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-114.53385,33.947583,2013-03-04T00:00:00Z,NA,GBIF,2430533746,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-116.14568,32.6639,2013-03-16T00:00:00Z,NA,GBIF,2430553036,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-116.53176,34.27893,2013-04-04T00:00:00Z,NA,GBIF,2430076798,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-112.057518,34.836235,2013-04-07T00:00:00Z,NA,GBIF,2270498022,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus barbatus,1,-111.925861,34.73775,2013-04-13T00:00:00Z,10,GBIF,3091187423,e5d9d04e-ffd1-4395-9b10-76034f0c619c
Schismus barbatus,1,-116.6743,32.5757,2013-04-10T00:00:00Z,NA,GBIF,3125151300,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-116.9517,34.62941,2013-04-05T00:00:00Z,NA,GBIF,2430394463,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-118.052971,35.583051,2013-04-06T00:00:00Z,NA,GBIF,2430446948,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-117.35725,33.36224,2013-05-01T00:00:00Z,NA,GBIF,3125020290,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-116.8003,33.12335,2013-05-29T00:00:00Z,NA,GBIF,3125028287,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-114.038795,33.727627,2013-07-31T00:00:00Z,NA,GBIF,2545473659,84c00a71-0735-4a47-bf55-8556dcafa5c2
Schismus barbatus,1,-113.749687,35.717705,2013-08-09T00:00:00Z,NA,GBIF,2545474822,84c00a71-0735-4a47-bf55-8556dcafa5c2
Schismus barbatus,1,-114.99365,34.72548,2013-11-03T00:00:00Z,NA,GBIF,3125156294,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-111.78302,32.128239,2012-01-04T00:00:00Z,NA,GBIF,2545475782,84c00a71-0735-4a47-bf55-8556dcafa5c2
Schismus barbatus,1,-114.659217,35.180767,2012-01-31T00:00:00Z,NA,GBIF,3091300638,e5d9d04e-ffd1-4395-9b10-76034f0c619c
Schismus barbatus,1,-114.617383,34.6959,2012-02-04T00:00:00Z,NA,GBIF,2430052799,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-115.98521,33.60696,2012-02-12T00:00:00Z,NA,GBIF,2430255442,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-116.181198,34.85722,2012-02-23T00:00:00Z,NA,GBIF,2545475949,84c00a71-0735-4a47-bf55-8556dcafa5c2
Schismus barbatus,1,-117.31827,33.33074,2012-02-16T00:00:00Z,NA,GBIF,3125025297,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-117.043,32.661,2012-02-11T00:00:00Z,NA,GBIF,3125038303,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-114.84661,34.02,2012-03-04T00:00:00Z,NA,GBIF,2430142206,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-115.07265,33.914067,2012-03-19T00:00:00Z,NA,GBIF,2270497910,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus barbatus,1,-117.42614,35.86412,2012-04-18T00:00:00Z,NA,GBIF,2430039843,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-111.144699,33.112616,2012-04-09T00:00:00Z,NA,GBIF,1846549274,3c59bd42-7bfd-421b-8da4-275780390e4c
Schismus barbatus,1,-116.4419,32.66724,2012-04-24T00:00:00Z,NA,GBIF,3125151298,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-117.06806,32.73667,2012-04-16T00:00:00Z,NA,GBIF,3125160302,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-110.88256,32.87109,2012-04-16T00:00:00Z,NA,GBIF,1846554182,3c59bd42-7bfd-421b-8da4-275780390e4c
Schismus barbatus,1,-114.229417,36.734733,2012-04-27T00:00:00Z,NA,GBIF,2270640543,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus barbatus,1,-115.658817,34.781533,2012-04-04T00:00:00Z,NA,GBIF,2430406602,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-117.8325,33.607222,2012-04-24T00:00:00Z,NA,GBIF,2430558665,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-116.28178,32.76082,2012-05-08T00:00:00Z,NA,GBIF,3125157288,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-115.91232,33.62107,2011-02-09T00:00:00Z,NA,GBIF,2422469762,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-116.60013,33.88528,2011-02-02T00:00:00Z,NA,GBIF,2422472008,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-114.6519,35.109833,2011-02-07T00:00:00Z,NA,GBIF,3091266848,e5d9d04e-ffd1-4395-9b10-76034f0c619c
Schismus barbatus,1,-116.34653,33.25699,2011-02-09T00:00:00Z,NA,GBIF,3125028285,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-117.13811,32.72306,2011-02-28T00:00:00Z,NA,GBIF,3125038302,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-117.25006,32.88792,2011-02-09T00:00:00Z,NA,GBIF,3125034307,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-115.131224,32.991343,2011-03-09T00:00:00Z,NA,GBIF,2430319791,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-116.7805,34.93935,2011-03-15T00:00:00Z,NA,GBIF,2422471549,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-115.55515,34.60268,2011-03-06T00:00:00Z,NA,GBIF,2422470933,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-117.197611,33.736528,2011-03-28T00:00:00Z,NA,GBIF,2270213466,f56df26e-73f5-4d37-bfed-3d46c0834e82
Schismus barbatus,1,-115.6739,34.570817,2011-03-08T00:00:00Z,NA,GBIF,2270213870,f56df26e-73f5-4d37-bfed-3d46c0834e82
Schismus barbatus,1,-117.45766,33.28985,2011-03-31T00:00:00Z,NA,GBIF,3125157287,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-116.10663,33.03035,2011-03-05T00:00:00Z,NA,GBIF,3125027290,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-116.39088,33.42293,2011-03-24T00:00:00Z,NA,GBIF,3125027293,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-114.84055,33.70605,2011-03-30T00:00:00Z,NA,GBIF,2430239827,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-114.581361,34.609083,2011-03-18T00:00:00Z,NA,GBIF,2430395644,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-114.78988,33.86449,2011-03-31T00:00:00Z,NA,GBIF,2430413288,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-116.07917,34.77802,2011-04-20T00:00:00Z,NA,GBIF,2430132458,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-115.21809,34.12255,2011-04-08T00:00:00Z,NA,GBIF,2430316814,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-115.68885,34.85047,2011-04-02T00:00:00Z,NA,GBIF,2422471037,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-117.46639,33.76306,2011-04-06T00:00:00Z,NA,GBIF,2422472285,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-115.51736,35.46869,2011-04-11T00:00:00Z,NA,GBIF,2422474739,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-116.67087,32.99772,2011-04-28T00:00:00Z,NA,GBIF,3125153282,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-116.60645,33.35918,2011-04-29T00:00:00Z,NA,GBIF,3125161302,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-116.45687,33.00724,2011-04-02T00:00:00Z,NA,GBIF,3125021296,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-115.21043,34.03685,2011-04-08T00:00:00Z,NA,GBIF,2430338907,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-116.298712,35.142599,2011-04-01T00:00:00Z,NA,GBIF,2430221338,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-115.04156,34.10028,2011-04-07T00:00:00Z,NA,GBIF,2430248743,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-115.25404,34.094970000000004,2011-04-09T00:00:00Z,NA,GBIF,2430445574,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-114.90025,34.03481,2011-04-07T00:00:00Z,NA,GBIF,2430563529,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-119.39975,34.82097,2011-05-04T00:00:00Z,NA,GBIF,2430316731,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-116.30315,33.05104,2011-05-03T00:00:00Z,NA,GBIF,3125021290,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-116.8921,33.1506,2011-05-14T00:00:00Z,NA,GBIF,3125161307,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-116.2933,32.6829,2011-06-27T00:00:00Z,NA,GBIF,2430045310,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-117.44499,33.27184,2011-06-13T00:00:00Z,NA,GBIF,3125034302,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-119.10814,34.09788,2010-03-05T00:00:00Z,200,GBIF,3053371997,ed3d96f2-db7b-48cd-9960-f871e7df7286
Schismus barbatus,1,-114.64905,34.24565,2010-03-19T00:00:00Z,NA,GBIF,2430117469,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-115.825517,35.185867,2010-03-31T00:00:00Z,NA,GBIF,2430157405,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-114.98415,35.00257,2010-03-26T00:00:00Z,NA,GBIF,2422463543,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-116.16111,32.99461,2010-03-04T00:00:00Z,NA,GBIF,2422472890,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-118.39389,34.3075,2010-03-24T00:00:00Z,NA,GBIF,2422510583,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-111.985472,34.74825,2010-03-28T00:00:00Z,NA,GBIF,3091243532,e5d9d04e-ffd1-4395-9b10-76034f0c619c
Schismus barbatus,1,-116.8159,32.88927,2010-03-11T00:00:00Z,NA,GBIF,3125020286,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-116.33049,33.12483,2010-03-27T00:00:00Z,NA,GBIF,3125153285,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-116.1583,32.7581,2010-03-14T00:00:00Z,NA,GBIF,3125024300,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-116.94153,32.72955,2010-03-21T00:00:00Z,NA,GBIF,3125021297,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-115.2964,34.3729,2010-03-24T00:00:00Z,NA,GBIF,2430246182,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-117.439917,34.170528,2010-03-31T00:00:00Z,NA,GBIF,2430463221,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-114.51773,34.00263,2010-04-10T00:00:00Z,NA,GBIF,2430284527,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-114.072026,34.131673,2010-04-09T00:00:00Z,NA,GBIF,1846484045,3c59bd42-7bfd-421b-8da4-275780390e4c
Schismus barbatus,1,-112.022248,34.77336,2010-04-04T00:00:00Z,NA,GBIF,3091304552,e5d9d04e-ffd1-4395-9b10-76034f0c619c
Schismus barbatus,1,-115.154444,33.048056,2010-04-08T00:00:00Z,NA,GBIF,2421710768,c267909d-184f-4138-9e67-a074d478d52b
Schismus barbatus,1,-117.40778,33.74056,2010-04-02T00:00:00Z,NA,GBIF,2422460889,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-115.75333,35.21389,2010-04-13T00:00:00Z,NA,GBIF,2422461527,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-115.22528,35.47583,2010-04-07T00:00:00Z,NA,GBIF,2422467298,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-118.65836,34.88889,2010-04-26T00:00:00Z,NA,GBIF,2422474639,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-117.09631,32.65369,2010-04-08T00:00:00Z,NA,GBIF,2422495949,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-118.41583,34.33611,2010-04-23T00:00:00Z,NA,GBIF,2422499789,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-115.26577,34.75256,2010-04-15T00:00:00Z,NA,GBIF,2982049375,6958627a-e1cd-489f-b4f3-6e7760203b9d
Schismus barbatus,1,-116.23433,33.73399,2010-04-14T00:00:00Z,NA,GBIF,2982007374,6958627a-e1cd-489f-b4f3-6e7760203b9d
Schismus barbatus,1,-115.65564,33.67354,2010-04-14T00:00:00Z,NA,GBIF,2982045377,6958627a-e1cd-489f-b4f3-6e7760203b9d
Schismus barbatus,1,-114.4827136,35.2261934,2010-04-02T00:00:00Z,NA,GBIF,3091254075,e5d9d04e-ffd1-4395-9b10-76034f0c619c
Schismus barbatus,1,-115.335645,35.596829,2010-04-06T00:00:00Z,NA,GBIF,2626941726,c267909d-184f-4138-9e67-a074d478d52b
Schismus barbatus,1,-116.1265,33.1467,2010-04-12T00:00:00Z,NA,GBIF,3125026294,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-114.97035,34.09328,2010-04-09T00:00:00Z,NA,GBIF,2430352530,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-116.641167,33.942167,2010-04-12T00:00:00Z,NA,GBIF,2430470877,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-116.67779,34.02133,2010-04-12T00:00:00Z,NA,GBIF,2430372750,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-114.93748,34.03051,2010-04-02T00:00:00Z,NA,GBIF,2430502639,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-116.7139,34.0437,2010-04-13T00:00:00Z,NA,GBIF,2430408541,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-119.41779,34.90709,2010-05-13T00:00:00Z,NA,GBIF,2430183175,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-116.833194,33.1455,2010-05-20T00:00:00Z,NA,GBIF,2430294360,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-118.13556,34.48472,2010-05-12T00:00:00Z,NA,GBIF,2422496921,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-118.47528,34.32472,2010-05-04T00:00:00Z,NA,GBIF,2422501224,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-118.19028,34.45917,2010-05-11T00:00:00Z,NA,GBIF,2422500106,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-118.8783,34.0389,2010-05-16T00:00:00Z,NA,GBIF,3059671708,b0515413-6d32-490a-83a0-f8c08f002c70
Schismus barbatus,1,-116.76196,32.99164,2010-05-04T00:00:00Z,NA,GBIF,3125020288,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-119.40217,34.93626,2010-05-24T00:00:00Z,NA,GBIF,2430506125,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-116.42242,32.60193,2010-06-12T00:00:00Z,NA,GBIF,3125154292,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-112.051647,34.688231,2010-12-25T00:00:00Z,NA,GBIF,1928948274,d415c253-4d61-4459-9d25-4015b9084fb0
Schismus barbatus,1,-117.94583,34.13528,2009-02-20T00:00:00Z,NA,GBIF,2422463723,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-115.453933,33.688383,2009-02-25T00:00:00Z,NA,GBIF,2430429376,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-114.81,34.05,2009-03-23T00:00:00Z,NA,GBIF,2421709372,c267909d-184f-4138-9e67-a074d478d52b
Schismus barbatus,1,-119.06569,34.08989,2009-03-07T00:00:00Z,NA,GBIF,2422452347,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-111.752361,34.497611,2009-03-29T00:00:00Z,NA,GBIF,3091243547,e5d9d04e-ffd1-4395-9b10-76034f0c619c
Schismus barbatus,1,-118.8881,34.2079,2009-03-19T00:00:00Z,500,GBIF,3053337339,ed3d96f2-db7b-48cd-9960-f871e7df7286
Schismus barbatus,1,-116.1897,32.6569,2009-03-15T00:00:00Z,NA,GBIF,2382640456,44525bc9-4412-441a-9890-1df3d289e3f6
Schismus barbatus,1,-116.21276,32.79101,2009-03-23T00:00:00Z,NA,GBIF,3125154293,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-116.38861,33.28472,2009-03-15T00:00:00Z,NA,GBIF,3125022283,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-116.6885,33.0212,2009-03-14T00:00:00Z,NA,GBIF,3125028284,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-116.95495,32.85761,2009-03-31T00:00:00Z,NA,GBIF,3125157289,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-111.735,33.3628,2009-03-25T00:00:00Z,NA,GBIF,2270576929,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus barbatus,1,-114.93228,34.04701,2009-03-08T00:00:00Z,NA,GBIF,2430219727,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-114.85857,34.05212,2009-03-29T00:00:00Z,NA,GBIF,2430223234,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-119.44164,34.96678,2009-03-17T00:00:00Z,NA,GBIF,2430404485,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-119.436056,34.945194,2009-03-30T00:00:00Z,NA,GBIF,2430447620,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-116.3378,34.81013,2009-04-06T00:00:00Z,NA,GBIF,2430193407,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-114.9388,34.01047,2009-04-19T00:00:00Z,NA,GBIF,2430194898,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-114.86611,37.017828,2009-04-06T00:00:00Z,NA,GBIF,4126386170,079228aa-7e74-4ff1-9ee1-e74c3f27ef9e
Schismus barbatus,1,-117.429167,33.253333,2009-04-22T00:00:00Z,NA,GBIF,2421771941,c267909d-184f-4138-9e67-a074d478d52b
Schismus barbatus,1,-118.66778,34.84556,2009-04-20T00:00:00Z,NA,GBIF,2422507872,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5
Schismus barbatus,1,-113.935767,37.009633,2009-04-11T00:00:00Z,NA,GBIF,1986980938,7827f68d-c981-4023-bace-288a03434044
Schismus barbatus,1,-116.1444,32.62992,2009-04-12T00:00:00Z,NA,GBIF,3125155290,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-117.29161,33.29185,2009-04-09T00:00:00Z,NA,GBIF,3125152299,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-117.3354,33.25541,2009-04-09T00:00:00Z,NA,GBIF,3125151295,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-116.34687,33.18256,2009-04-04T00:00:00Z,NA,GBIF,3125161301,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-116.63584,33.32678,2009-04-04T00:00:00Z,NA,GBIF,3125026298,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-118.91565,34.2893,2009-04-03T00:00:00Z,200,GBIF,3053425561,ed3d96f2-db7b-48cd-9960-f871e7df7286
Schismus barbatus,1,-119.35027,34.95453,2009-04-14T00:00:00Z,NA,GBIF,2430465736,9781ce05-2379-4a10-ab3b-c91346510df8
Schismus barbatus,1,-111.899,33.5092,2009-07-01T00:00:00Z,NA,GBIF,1935076470,af1b4db0-c8ce-4a95-b700-8a6a02bed9d6
Schismus barbatus,1,-117.45128,33.79608,2008-02-27T00:00:00Z,NA,GBIF,2382640029,44525bc9-4412-441a-9890-1df3d289e3f6
Schismus barbatus,1,-116.2875,33.3248,2008-02-28T00:00:00Z,NA,GBIF,3125158287,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07
Schismus barbatus,1,-113.313,33.4342,2008-02-17T00:00:00Z,NA,GBIF,2270574722,e05fd4c2-4d77-4c50-880e-1b22096af300
Schismus barbatus,1,-113.297087,33.456513,2008-02-29T00:00:00Z,NA,GBIF,2270574313,e05fd4c2-4d77-4c50-880e-1b22096af300
