species,presence,x,y,date,accuracy,source
Schismus arabicus,1,-118.27436,37.35566,2006-06-16,NA,Calflora
Schismus arabicus,1,-118.54715,37.3312,2006-06-08,NA,Calflora
Schismus arabicus,1,-118.554,37.34577,2006-06-05,NA,Calflora
Schismus arabicus,1,-118.58511,37.36022,2006-06-05,NA,Calflora
Schismus arabicus,1,-118.58088,37.35233,2006-06-05,NA,Calflora
Schismus arabicus,1,-118.55946,37.35426,2006-06-05,NA,Calflora
Schismus arabicus,1,-118.53511,37.34369,2006-05-30,NA,Calflora
Schismus arabicus,1,-118.53972,37.30971,2006-05-25,NA,Calflora
Schismus arabicus,1,-118.52551,37.31041,2006-05-25,NA,Calflora
Schismus arabicus,1,-118.52651,37.33007,2006-05-25,NA,Calflora
Schismus arabicus,1,-118.5219,37.31796,2006-05-25,NA,Calflora
Schismus arabicus,1,-118.49759,37.32138,2006-05-25,NA,Calflora
Schismus arabicus,1,-118.33376,37.08604,2006-05-23,NA,Calflora
Schismus arabicus,1,-118.35409,37.2022,2006-05-23,NA,Calflora
Schismus arabicus,1,-118.33617,37.13825,2006-05-23,NA,Calflora
Schismus arabicus,1,-118.29031,37.00652,2006-05-22,NA,Calflora
Schismus arabicus,1,-118.29434,36.99294,2006-05-22,NA,Calflora
Schismus arabicus,1,-118.33135,37.00191,2006-05-22,NA,Calflora
Schismus arabicus,1,-118.29994,36.97989,2006-05-22,NA,Calflora
Schismus arabicus,1,-118.26112,36.7914,2006-05-22,NA,Calflora
Schismus arabicus,1,-118.31218,37.00958,2006-05-22,NA,Calflora
Schismus arabicus,1,-118.28443,36.9135,2006-05-18,NA,Calflora
Schismus arabicus,1,-118.29023,36.93907,2006-05-18,NA,Calflora
Schismus arabicus,1,-118.30941,36.94043,2006-05-18,NA,Calflora
Schismus arabicus,1,-118.27333,36.94109,2006-05-18,NA,Calflora
Schismus arabicus,1,-118.26477,36.84251,2006-05-16,NA,Calflora
Schismus arabicus,1,-118.29197,36.84591,2006-05-16,NA,Calflora
Schismus arabicus,1,-118.25335,36.83181,2006-05-16,NA,Calflora
Schismus arabicus,1,-118.2613,36.82473,2006-05-16,NA,Calflora
Schismus arabicus,1,-118.2872,37.408,2006-05-15,NA,Calflora
Schismus arabicus,1,-118.29528,36.78992,2006-05-10,NA,Calflora
Schismus arabicus,1,-118.26807,36.77555,2006-05-10,NA,Calflora
Schismus arabicus,1,-118.30439,36.79226,2006-05-10,NA,Calflora
Schismus arabicus,1,-118.28524,36.78163,2006-05-10,NA,Calflora
Schismus arabicus,1,-118.03769,36.31467,2006-05-08,NA,Calflora
Schismus arabicus,1,-118.04139,36.3027,2006-05-08,NA,Calflora
Schismus arabicus,1,-114.49523,32.91341,2004-04-05,NA,Calflora
Schismus arabicus,1,-121.384,37.51777,1995-04-13,NA,Calflora
Schismus arabicus,1,-121.617226,37.799999,1992-04-16,NA,Calflora
Schismus arabicus,1,-121.090401,36.275299,1990-02-22,NA,Calflora
Schismus arabicus,1,-115.64143,33.562931,2019-04-20,28,Calflora
Schismus arabicus,1,-117.283,34.533,1992-05-07,NA,Calflora
Schismus arabicus,1,-118.36587,34.61918,2022-05-04,78,Calflora
Schismus arabicus,1,-119.27184,34.92982,2018-03-31,28,Calflora
Schismus arabicus,1,-116.059998,34.200001,1999-04-21,NA,Calflora
Schismus arabicus,1,-115.379997,34.25,1999-04-22,NA,Calflora
Schismus arabicus,1,-115.540001,34.59,1999-04-22,NA,Calflora
Schismus arabicus,1,-115.68,34.130001,1999-04-22,NA,Calflora
Schismus barbatus,1,-117.796113,33.811745,2022-12-29,50,Calflora
Schismus barbatus,1,-117.552382,33.543635,2022-03-20,201,Calflora
Schismus barbatus,1,-117.563473,33.553359,2022-03-20,153,Calflora
Schismus barbatus,1,-117.538545,33.575895,2022-02-13,NA,Calflora
Schismus barbatus,1,-117.750035,33.598765,2022-01-30,50,Calflora
Schismus barbatus,1,-117.642123,33.671803,2022-01-16,50,Calflora
Schismus barbatus,1,-117.655976,33.691268,2021-06-06,NA,Calflora
Schismus barbatus,1,-116.382617,33.84228,2021-03-01,78,Calflora
Schismus barbatus,1,-116.439747,33.903922,2020-05-11,50,Calflora
Schismus barbatus,1,-116.202984,33.722337,2020-03-20,113,Calflora
Schismus barbatus,1,-116.367007,33.893916,2020-03-10,78,Calflora
Schismus barbatus,1,-116.518836,33.849085,2020-03-10,78,Calflora
Schismus barbatus,1,-116.052634,34.066481,2020-03-06,78,Calflora
Schismus barbatus,1,-116.772652,36.458412,2020-03-03,NA,Calflora
Schismus barbatus,1,-116.126038,33.510482,2020-02-27,50,Calflora
Schismus barbatus,1,-116.277146,33.710006,2020-02-25,50,Calflora
Schismus barbatus,1,-117.183286,34.017971,2020-01-18,NA,Calflora
Schismus barbatus,1,-117.04622,32.828215,2019-04-29,314,Calflora
Schismus barbatus,1,-117.417025,33.662816,2019-04-25,100,Calflora
Schismus barbatus,1,-116.399528,33.662292,2019-03-29,78,Calflora
Schismus barbatus,1,-116.319497,33.65428,2019-03-16,78,Calflora
Schismus barbatus,1,-116.21392,33.305428,2019-03-13,78,Calflora
Schismus barbatus,1,-117.246437,32.697875,2019-02-24,78,Calflora
Schismus barbatus,1,-116.308675,33.81304,2019-02-04,50,Calflora
Schismus barbatus,1,-116.3979,33.799497,2019-01-27,78,Calflora
Schismus barbatus,1,-117.437092,33.718266,2019-01-20,78,Calflora
Schismus barbatus,1,-116.188441,33.206965,2019-01-07,78,Calflora
Schismus barbatus,1,-118.619545,34.425072,2018-05-03,201,Calflora
Schismus barbatus,1,-117.170852,33.024635,2018-04-27,NA,Calflora
Schismus barbatus,1,-118.369918,34.266401,2018-04-22,NA,Calflora
Schismus barbatus,1,-116.338413,33.788039,2018-03-29,78,Calflora
Schismus barbatus,1,-115.844781,33.635378,2018-02-12,78,Calflora
Schismus barbatus,1,-116.416154,33.365651,2018-01-29,NA,Calflora
Schismus barbatus,1,-117.55647,33.940923,2017-05-10,NA,Calflora
Schismus barbatus,1,-117.159012,33.365818,2017-03-26,NA,Calflora
Schismus barbatus,1,-117.247518,32.937023,2017-03-19,NA,Calflora
Schismus barbatus,1,-117.638863,33.69286,2017-02-25,NA,Calflora
Schismus barbatus,1,-116.316822,33.305019,2017-01-17,NA,Calflora
Schismus barbatus,1,-117.400969,33.578111,2016-09-05,NA,Calflora
Schismus barbatus,1,-116.453735,33.209704,2016-05-29,NA,Calflora
Schismus barbatus,1,-116.502964,33.578805,2016-05-21,NA,Calflora
Schismus barbatus,1,-117.242751,32.677272,2016-05-21,78,Calflora
Schismus barbatus,1,-117.082915,33.06377,2016-04-17,NA,Calflora
Schismus barbatus,1,-117.076601,33.051736,2016-04-17,NA,Calflora
Schismus barbatus,1,-117.24734,33.360106,2016-04-11,NA,Calflora
Schismus barbatus,1,-117.194472,33.343436,2016-04-10,NA,Calflora
Schismus barbatus,1,-116.375697,33.18629,2016-04-09,NA,Calflora
Schismus barbatus,1,-116.366388,33.190642,2016-04-09,NA,Calflora
Schismus barbatus,1,-116.841372,34.781468,2016-04-03,NA,Calflora
Schismus barbatus,1,-116.82294,34.762287,2016-04-03,NA,Calflora
Schismus barbatus,1,-117.269882,33.539293,2016-03-27,NA,Calflora
Schismus barbatus,1,-116.730838,32.989244,2016-03-13,NA,Calflora
Schismus barbatus,1,-117.23607,33.285514,2016-03-12,NA,Calflora
Schismus barbatus,1,-116.823731,36.437641,2016-03-11,113,Calflora
Schismus barbatus,1,-117.213518,33.413717,2016-02-28,NA,Calflora
Schismus barbatus,1,-118.771356,34.183996,2016-02-25,78,Calflora
Schismus barbatus,1,-116.773165,35.954016,2016-02-20,NA,Calflora
Schismus barbatus,1,-117.069112,33.060178,2016-02-17,47,Calflora
Schismus barbatus,1,-117.197092,33.434314,2016-02-10,201,Calflora
Schismus barbatus,1,-117.226326,33.40561,2016-01-27,NA,Calflora
Schismus barbatus,1,-117.241819,33.413697,2016-01-22,380,Calflora
Schismus barbatus,1,-117.230657,33.357838,2016-01-20,47,Calflora
Schismus barbatus,1,-116.183134,33.29795,2015-12-27,NA,Calflora
Schismus barbatus,1,-117.169011,32.956538,2015-10-07,NA,Calflora
Schismus barbatus,1,-117.216729,32.910388,2015-08-15,NA,Calflora
Schismus barbatus,1,-117.182122,32.929582,2015-08-12,NA,Calflora
Schismus barbatus,1,-117.181532,32.939397,2015-08-12,NA,Calflora
Schismus barbatus,1,-116.75493,34.29698,2015-06-10,NA,Calflora
Schismus barbatus,1,-116.6716,34.24214,2015-05-20,NA,Calflora
Schismus barbatus,1,-116.68502,34.27522,2014-07-08,NA,Calflora
Schismus barbatus,1,-116.62141,33.65786,2014-07-03,NA,Calflora
Schismus barbatus,1,-116.61332,33.64532,2014-07-03,NA,Calflora
Schismus barbatus,1,-116.63827,33.64324,2014-07-02,NA,Calflora
Schismus barbatus,1,-116.61623,33.67818,2014-07-02,NA,Calflora
Schismus barbatus,1,-116.6321,33.65244,2014-07-01,NA,Calflora
Schismus barbatus,1,-116.67037,34.25535,2014-06-03,NA,Calflora
Schismus barbatus,1,-116.76888,34.314,2014-05-29,NA,Calflora
Schismus barbatus,1,-116.77832,34.29766,2014-05-20,NA,Calflora
Schismus barbatus,1,-118.839926,34.79414,2011-05-21,50,Calflora
Schismus barbatus,1,-117.314788,33.509673,2011-03-11,NA,Calflora
Schismus barbatus,1,-118.874731,34.038862,2010-05-16,NA,Calflora
Schismus barbatus,1,-117.311094,33.928366,2009-06-23,NA,Calflora
Schismus barbatus,1,-117.473827,34.031393,2009-06-03,NA,Calflora
Schismus barbatus,1,-117.043834,33.617254,2009-05-13,NA,Calflora
Schismus barbatus,1,-116.70603,33.473222,2009-05-12,NA,Calflora
Schismus barbatus,1,-116.920002,33.845271,2009-04-28,NA,Calflora
Schismus barbatus,1,-117.022361,33.627009,2009-04-08,NA,Calflora
Schismus barbatus,1,-117.012454,33.631403,2009-04-06,NA,Calflora
Schismus barbatus,1,-116.976848,33.520119,2009-03-31,NA,Calflora
Schismus barbatus,1,-117.018856,33.573335,2009-03-30,NA,Calflora
Schismus barbatus,1,-116.942346,33.585048,2009-03-26,NA,Calflora
Schismus barbatus,1,-117.312428,33.748197,2009-03-18,NA,Calflora
Schismus barbatus,1,-117.307505,33.687609,2009-03-17,NA,Calflora
Schismus barbatus,1,-117.315697,33.726913,2009-03-16,NA,Calflora
Schismus barbatus,1,-116.955102,33.881356,2008-07-30,NA,Calflora
Schismus barbatus,1,-116.93687,33.867143,2008-07-28,NA,Calflora
Schismus barbatus,1,-116.953805,33.979645,2008-06-20,NA,Calflora
Schismus barbatus,1,-116.928404,33.880207,2008-06-18,NA,Calflora
Schismus barbatus,1,-116.817864,33.708999,2008-06-18,NA,Calflora
Schismus barbatus,1,-117.016477,33.582598,2008-06-10,NA,Calflora
Schismus barbatus,1,-117.181403,33.529152,2008-05-29,NA,Calflora
Schismus barbatus,1,-117.360951,33.810315,2008-05-23,NA,Calflora
Schismus barbatus,1,-116.934655,33.893604,2008-05-16,NA,Calflora
Schismus barbatus,1,-117.016195,33.455647,2008-05-14,NA,Calflora
Schismus barbatus,1,-116.887773,33.510347,2008-05-13,NA,Calflora
Schismus barbatus,1,-116.902867,33.665342,2008-05-12,NA,Calflora
Schismus barbatus,1,-117.011217,33.657434,2008-05-06,NA,Calflora
Schismus barbatus,1,-116.887432,33.847419,2008-04-25,NA,Calflora
Schismus barbatus,1,-116.676008,33.486,2008-04-21,NA,Calflora
Schismus barbatus,1,-117.024352,33.611856,2008-04-21,NA,Calflora
Schismus barbatus,1,-117.341226,33.601304,2008-04-17,NA,Calflora
Schismus barbatus,1,-116.889171,33.81432,2008-04-10,NA,Calflora
Schismus barbatus,1,-117.40775,33.97951,2008-04-01,NA,Calflora
Schismus barbatus,1,-117.244231,33.52485,2008-03-27,NA,Calflora
Schismus barbatus,1,-117.034695,33.867208,2008-03-25,NA,Calflora
Schismus barbatus,1,-116.949943,33.864741,2007-10-24,NA,Calflora
Schismus barbatus,1,-116.829253,33.663503,2006-06-15,NA,Calflora
Schismus barbatus,1,-117.145576,33.633997,2006-05-17,NA,Calflora
Schismus barbatus,1,-117.115563,33.855524,2006-05-09,NA,Calflora
Schismus barbatus,1,-118.948955,34.19525,2001-04-21,NA,Calflora
Schismus barbatus,1,-118.901438,34.229584,2001-03-23,NA,Calflora
Schismus barbatus,1,-117.857331,33.658114,2019-03-12,201,Calflora
Schismus barbatus,1,-115.379997,35.040001,1998-04-06,NA,Calflora
Schismus barbatus,1,-115.889999,35.150002,1998-04-01,NA,Calflora
Schismus barbatus,1,-115.900002,35.150002,1998-04-01,NA,Calflora
Schismus barbatus,1,-116.019997,34.770001,1998-02-18,NA,Calflora
Schismus barbatus,1,-116.300003,34.939999,1998-02-08,NA,Calflora
Schismus barbatus,1,-116.290001,34.950001,1998-02-08,NA,Calflora
Schismus barbatus,1,-116.290001,34.939999,1998-02-08,NA,Calflora
Schismus barbatus,1,-116.290001,34.93,1998-02-08,NA,Calflora
Schismus barbatus,1,-116.589996,35.119999,1998-01-24,NA,Calflora
Schismus barbatus,1,-116.589996,35.110001,1998-01-24,NA,Calflora
Schismus barbatus,1,-116.550003,34.700001,1998-05-29,NA,Calflora
Schismus barbatus,1,-116.559998,34.700001,1998-05-29,NA,Calflora
Schismus barbatus,1,-115.779999,35.07,1998-04-02,NA,Calflora
Schismus barbatus,1,-115.779999,35.080002,1998-04-02,NA,Calflora
Schismus barbatus,1,-116.449997,34.59,1998-03-04,NA,Calflora
Schismus barbatus,1,-116.459999,34.59,1998-03-04,NA,Calflora
Schismus barbatus,1,-116.459999,34.599998,1998-03-04,NA,Calflora
Schismus barbatus,1,-116.519997,34.560001,1998-02-08,NA,Calflora
Schismus barbatus,1,-116.529999,34.549999,1998-02-08,NA,Calflora
Schismus barbatus,1,-116.550003,34.5,1998-02-18,NA,Calflora
Schismus barbatus,1,-116.559998,34.5,1998-02-18,NA,Calflora
Schismus barbatus,1,-116.129997,34.419998,1998-04-28,NA,Calflora
Schismus barbatus,1,-116.139999,34.41,1998-04-28,NA,Calflora
Schismus barbatus,1,-116.129997,34.41,1998-04-28,NA,Calflora
Schismus barbatus,1,-115.800003,35.020001,1998-04-03,NA,Calflora
Schismus barbatus,1,-115.790001,35.020001,1998-04-03,NA,Calflora
Schismus barbatus,1,-115.690002,34.950001,1998-02-22,NA,Calflora
Schismus barbatus,1,-116.330002,34.34,1998-03-04,NA,Calflora
Schismus barbatus,1,-116.339996,34.349998,1998-03-04,NA,Calflora
Schismus barbatus,1,-115.559998,34.93,1998-03-23,NA,Calflora
Schismus barbatus,1,-116.220001,34.549999,1998-04-26,NA,Calflora
Schismus barbatus,1,-115.080002,34.790001,1998-03-07,NA,Calflora
Schismus barbatus,1,-115.080002,34.779999,1998-03-06,NA,Calflora
Schismus barbatus,1,-115.07,34.790001,1998-03-07,NA,Calflora
Schismus barbatus,1,-116.150002,34.110001,1998-04-01,NA,Calflora
Schismus barbatus,1,-116.150002,34.099998,1998-04-01,NA,Calflora
Schismus barbatus,1,-116.010002,34.07,1998-04-14,NA,Calflora
Schismus barbatus,1,-116.019997,34.080002,1998-04-14,NA,Calflora
Schismus barbatus,1,-116.010002,34.080002,1998-05-14,NA,Calflora
Schismus barbatus,1,-115.550003,35.709999,1997-12-07,NA,Calflora
Schismus barbatus,1,-116.470001,34.830002,1998-02-04,NA,Calflora
Schismus barbatus,1,-116.089996,35.59,1998-01-11,NA,Calflora
Schismus barbatus,1,-116.559998,34.810001,1998-03-21,NA,Calflora
Schismus barbatus,1,-115.830002,34.970001,1998-02-22,NA,Calflora
Schismus barbatus,1,-115.830002,34.959999,1998-02-22,NA,Calflora
Schismus barbatus,1,-115.889999,35.080002,1998-04-02,NA,Calflora
Schismus barbatus,1,-115.879997,35.080002,1998-04-01,NA,Calflora
Schismus barbatus,1,-116.650002,35.110001,1998-01-23,NA,Calflora
Schismus barbatus,1,-116.660004,35.099998,1998-01-22,NA,Calflora
Schismus barbatus,1,-116.650002,35.099998,1998-01-23,NA,Calflora
Schismus barbatus,1,-116.410004,35.080002,1998-01-23,NA,Calflora
Schismus barbatus,1,-116.419998,35.080002,1998-01-23,NA,Calflora
Schismus barbatus,1,-116.449997,35.099998,1998-01-26,NA,Calflora
Schismus barbatus,1,-116.18,35.509998,1998-01-11,NA,Calflora
Schismus barbatus,1,-116.169998,34.369999,1998-03-03,NA,Calflora
Schismus barbatus,1,-116.160004,34.360001,1998-03-03,NA,Calflora
Schismus barbatus,1,-116.550003,35.729999,1998-03-07,NA,Calflora
Schismus barbatus,1,-115.730003,35.759998,1998-01-07,NA,Calflora
Schismus barbatus,1,-115.889999,35.639999,1997-12-04,NA,Calflora
Schismus barbatus,1,-115.889999,35.630001,1997-12-04,NA,Calflora
Schismus barbatus,1,-115.879997,35.380001,1997-10-23,NA,Calflora
Schismus barbatus,1,-115.879997,35.369999,1997-10-23,NA,Calflora
Schismus barbatus,1,-115.879997,35.599998,1997-12-05,NA,Calflora
Schismus barbatus,1,-116.230003,35.200001,1998-01-21,NA,Calflora
Schismus barbatus,1,-116.230003,35.209999,1998-01-21,NA,Calflora
Schismus barbatus,1,-116.220001,35.200001,1998-01-21,NA,Calflora
Schismus barbatus,1,-115.849998,35.299999,1997-10-30,NA,Calflora
Schismus barbatus,1,-116.019997,35.049999,1998-01-24,NA,Calflora
Schismus barbatus,1,-115.349998,34.330002,1998-03-06,NA,Calflora
Schismus barbatus,1,-116.169998,35.020001,1998-01-23,NA,Calflora
Schismus barbatus,1,-115.639999,34.110001,1998-02-21,NA,Calflora
Schismus barbatus,1,-115.970001,35.040001,1998-01-25,NA,Calflora
Schismus barbatus,1,-116.18,34.150002,1998-02-18,NA,Calflora
Schismus barbatus,1,-116.160004,34.59,1998-03-05,NA,Calflora
Schismus barbatus,1,-116.029999,35.630001,1998-01-11,NA,Calflora
Schismus barbatus,1,-116.169998,35.369999,1998-01-20,NA,Calflora
Schismus barbatus,1,-115.760002,34.619999,1998-02-19,NA,Calflora
Schismus barbatus,1,-115.559998,35.610001,1997-12-08,NA,Calflora
Schismus barbatus,1,-115.620003,35.669998,1997-12-06,NA,Calflora
Schismus barbatus,1,-115.519997,35.529999,1997-12-06,NA,Calflora
Schismus barbatus,1,-115.089996,35.330002,1997-10-29,NA,Calflora
Schismus barbatus,1,-116.800003,35.66,1998-03-07,NA,Calflora
Schismus barbatus,1,-116.730003,35.25,1998-03-21,NA,Calflora
Schismus barbatus,1,-116.720001,35.25,1998-03-21,NA,Calflora
Schismus barbatus,1,-116.660004,35.770001,1998-03-04,NA,Calflora
Schismus barbatus,1,-116.660004,35.759998,1998-03-04,NA,Calflora
Schismus barbatus,1,-116.410004,34.720001,1998-03-05,NA,Calflora
Schismus barbatus,1,-116.400002,34.720001,1998-03-05,NA,Calflora
Schismus barbatus,1,-116.260002,35.720001,1998-01-22,NA,Calflora
Schismus barbatus,1,-116.25,35.709999,1998-01-22,NA,Calflora
Schismus barbatus,1,-115.949997,35.349998,1997-10-15,NA,Calflora
Schismus barbatus,1,-116.260002,35.709999,1998-01-22,NA,Calflora
Schismus barbatus,1,-115.529999,35.57,1997-12-07,NA,Calflora
Schismus barbatus,1,-115.110001,35.34,1997-11-20,NA,Calflora
Schismus barbatus,1,-115.5,35.270001,1997-10-28,NA,Calflora
Schismus barbatus,1,-116.879997,35.270001,1998-01-20,NA,Calflora
Schismus barbatus,1,-116.889999,35.270001,1998-01-20,NA,Calflora
Schismus barbatus,1,-115.589996,35.490002,1997-12-03,NA,Calflora
Schismus barbatus,1,-116.849998,35.380001,1998-03-18,NA,Calflora
Schismus barbatus,1,-116.879997,35.330002,1998-03-17,NA,Calflora
Schismus barbatus,1,-115.849998,35.139999,1998-03-31,NA,Calflora
Schismus barbatus,1,-115.860001,35.139999,1998-03-31,NA,Calflora
Schismus barbatus,1,-116.419998,35.41,1998-03-20,NA,Calflora
Schismus barbatus,1,-116.419998,35.419998,1998-03-19,NA,Calflora
Schismus barbatus,1,-116.5,34.669998,1998-02-05,NA,Calflora
Schismus barbatus,1,-116.849998,35.18,1998-01-22,NA,Calflora
Schismus barbatus,1,-116.599998,34.57,1998-02-08,NA,Calflora
Schismus barbatus,1,-116.839996,35.25,1998-01-21,NA,Calflora
Schismus barbatus,1,-115.339996,35.110001,1997-10-23,NA,Calflora
Schismus barbatus,1,-115.330002,35.099998,1997-10-23,NA,Calflora
Schismus barbatus,1,-116.730003,35.349998,1998-03-18,NA,Calflora
Schismus barbatus,1,-117.330002,35.560001,1998-04-16,NA,Calflora
Schismus barbatus,1,-117.339996,35.57,1998-04-16,NA,Calflora
Schismus barbatus,1,-117.330002,35.57,1998-04-16,NA,Calflora
Schismus barbatus,1,-115.25,35.139999,1997-10-17,NA,Calflora
Schismus barbatus,1,-115.260002,35.150002,1997-10-11,NA,Calflora
Schismus barbatus,1,-115.300003,35.200001,1998-03-24,NA,Calflora
Schismus barbatus,1,-115.300003,35.189999,1998-03-24,NA,Calflora
Schismus barbatus,1,-116.059998,34.740002,1998-02-17,NA,Calflora
Schismus barbatus,1,-116.07,34.740002,1998-02-17,NA,Calflora
Schismus barbatus,1,-115.980003,35.75,1998-01-08,NA,Calflora
Schismus barbatus,1,-115.919998,35.479999,1998-03-08,NA,Calflora
Schismus barbatus,1,-115.660004,35.16,1998-04-04,NA,Calflora
Schismus barbatus,1,-115.660004,35.169998,1998-04-04,NA,Calflora
Schismus barbatus,1,-115.669998,35.16,1998-04-04,NA,Calflora
Schismus barbatus,1,-115.190002,35.020001,1997-10-22,NA,Calflora
Schismus barbatus,1,-115.419998,34.919998,1998-03-21,NA,Calflora
Schismus barbatus,1,-115.419998,34.93,1998-03-22,NA,Calflora
Schismus barbatus,1,-115.410004,34.93,1998-03-22,NA,Calflora
Schismus barbatus,1,-115.449997,34.869999,1998-03-22,NA,Calflora
Schismus barbatus,1,-115.599998,34.939999,1998-02-23,NA,Calflora
Schismus barbatus,1,-115.599998,34.950001,1998-02-23,NA,Calflora
Schismus barbatus,1,-115.279999,35.479999,1997-11-18,NA,Calflora
Schismus barbatus,1,-115.279999,35.490002,1997-10-18,NA,Calflora
Schismus barbatus,1,-115.129997,35.009998,1997-10-22,NA,Calflora
Schismus barbatus,1,-115.779999,35.689999,1997-12-03,NA,Calflora
Schismus barbatus,1,-115.779999,35.700001,1997-12-03,NA,Calflora
Schismus barbatus,1,-115.82,35.389999,1997-11-20,NA,Calflora
Schismus barbatus,1,-115.809998,35.389999,1997-11-20,NA,Calflora
Schismus barbatus,1,-115.730003,35.479999,1997-11-21,NA,Calflora
Schismus barbatus,1,-115.18,35.080002,1997-10-23,NA,Calflora
Schismus barbatus,1,-115.18,35.07,1997-10-22,NA,Calflora
Schismus barbatus,1,-114.900002,35.020001,1998-03-14,NA,Calflora
Schismus barbatus,1,-114.900002,35.029999,1998-03-14,NA,Calflora
Schismus barbatus,1,-115.019997,34.889999,1998-02-22,NA,Calflora
Schismus barbatus,1,-117.300003,35.59,1998-04-16,NA,Calflora
Schismus barbatus,1,-116.269997,34.770001,1998-02-05,NA,Calflora
Schismus barbatus,1,-116.269997,34.880001,1998-02-06,NA,Calflora
Schismus barbatus,1,-116.339996,34.830002,1998-02-06,NA,Calflora
Schismus barbatus,1,-116.330002,34.830002,1998-02-06,NA,Calflora
Schismus barbatus,1,-115.800003,34.810001,1998-03-22,NA,Calflora
Schismus barbatus,1,-115.809998,34.799999,1998-03-22,NA,Calflora
Schismus barbatus,1,-117.389999,34.860001,1998-02-04,NA,Calflora
Schismus barbatus,1,-116.440002,34.889999,1998-02-07,NA,Calflora
Schismus barbatus,1,-116.43,34.889999,1998-02-07,NA,Calflora
Schismus barbatus,1,-116.239998,34.259998,1998-03-03,NA,Calflora
Schismus barbatus,1,-116.25,34.259998,1998-03-03,NA,Calflora
Schismus barbatus,1,-115.660004,35.029999,1997-10-30,NA,Calflora
Schismus barbatus,1,-115.650002,35.020001,1997-10-30,NA,Calflora
Schismus barbatus,1,-115.660004,35.020001,1997-10-30,NA,Calflora
Schismus barbatus,1,-115.650002,35.029999,1997-10-30,NA,Calflora
Schismus barbatus,1,-115.860001,35.200001,1997-11-23,NA,Calflora
Schismus barbatus,1,-116.300003,34.919998,1998-02-07,NA,Calflora
Schismus barbatus,1,-116.300003,34.91,1998-02-07,NA,Calflora
Schismus barbatus,1,-115.57,34.68,1998-02-21,NA,Calflora
Schismus barbatus,1,-115.559998,34.669998,1998-02-21,NA,Calflora
Schismus barbatus,1,-115.470001,34.68,1998-02-21,NA,Calflora
Schismus barbatus,1,-115.470001,34.669998,1998-02-21,NA,Calflora
Schismus barbatus,1,-115.900002,34.729999,1998-02-19,NA,Calflora
Schismus barbatus,1,-115.910004,34.720001,1998-02-19,NA,Calflora
Schismus barbatus,1,-115.709999,35.240002,1998-04-04,NA,Calflora
Schismus barbatus,1,-115.699997,35.240002,1998-04-04,NA,Calflora
Schismus barbatus,1,-115.349998,35.040001,1997-10-23,NA,Calflora
Schismus barbatus,1,-115.349998,35.029999,1997-10-23,NA,Calflora
Schismus barbatus,1,-115.010002,35.110001,1998-03-15,NA,Calflora
Schismus barbatus,1,-115.019997,35.110001,1998-03-15,NA,Calflora
Schismus barbatus,1,-115.019997,35.099998,1998-03-15,NA,Calflora
Schismus barbatus,1,-114.980003,35.099998,1998-03-08,NA,Calflora
Schismus barbatus,1,-115.010002,35.18,1998-03-25,NA,Calflora
Schismus barbatus,1,-115.410004,35.040001,1998-04-05,NA,Calflora
Schismus barbatus,1,-115.07,34.84,1998-02-22,NA,Calflora
Schismus barbatus,1,-115.059998,34.84,1998-02-22,NA,Calflora
Schismus barbatus,1,-115.07,34.939999,1998-03-13,NA,Calflora
Schismus barbatus,1,-115.059998,34.93,1998-03-13,NA,Calflora
Schismus barbatus,1,-115.660004,34.93,1998-02-23,NA,Calflora
Schismus barbatus,1,-115.660004,34.919998,1998-02-23,NA,Calflora
Schismus barbatus,1,-115.650002,34.93,1998-02-23,NA,Calflora
Schismus barbatus,1,-115.620003,35.080002,1997-10-30,NA,Calflora
Schismus barbatus,1,-115.610001,35.080002,1997-10-30,NA,Calflora
Schismus barbatus,1,-115.480003,34.810001,1998-03-21,NA,Calflora
Schismus barbatus,1,-115.489998,34.810001,1998-03-21,NA,Calflora
Schismus barbatus,1,-114.879997,34.860001,1998-03-07,NA,Calflora
Schismus barbatus,1,-114.889999,34.869999,1998-03-07,NA,Calflora
Schismus barbatus,1,-114.889999,35.009998,1998-03-08,NA,Calflora
Schismus barbatus,1,-114.919998,35.16,1998-03-15,NA,Calflora
Schismus barbatus,1,-114.919998,35.150002,1998-03-15,NA,Calflora
Schismus barbatus,1,-114.910004,35.150002,1998-03-14,NA,Calflora
Schismus barbatus,1,-115.389999,35.040001,1998-04-05,NA,Calflora
Schismus barbatus,1,-115.739998,35.66,1997-12-04,NA,Calflora
Schismus barbatus,1,-117.389999,34.84,1998-02-05,NA,Calflora
Schismus barbatus,1,-117.389999,34.830002,1998-02-05,NA,Calflora
Schismus barbatus,1,-117.379997,34.84,1998-02-05,NA,Calflora
Schismus barbatus,1,-117.540001,34.709999,1998-02-04,NA,Calflora
Schismus barbatus,1,-117.400002,34.869999,1998-02-04,NA,Calflora
Schismus barbatus,1,-117.389999,34.93,1998-02-05,NA,Calflora
Schismus barbatus,1,-117.580002,35.040001,1998-02-06,NA,Calflora
Schismus barbatus,1,-114.959999,34.84,1999-04-11,NA,Calflora
Schismus barbatus,1,-114.889999,34.849998,1999-04-12,NA,Calflora
Schismus barbatus,1,-114.970001,35.110001,1999-04-13,NA,Calflora
Schismus barbatus,1,-115.639999,34.979999,1999-04-16,NA,Calflora
